Single capacitor:
60  (x1)
18  (x8)
18  (x9)
200/11 = 18.1818  (x9)
420/23 = 18.2609  (x8)
55/3 = 18.3333  (x9)
900/49 = 18.3673  (x9)
240/13 = 18.4615  (x7)
240/13 = 18.4615  (x8)
540/29 = 18.6207  (x9)
56/3 = 18.6667  (x9)
75/4 = 18.75  (x7)
75/4 = 18.75  (x8)
360/19 = 18.9474  (x7)
360/19 = 18.9474  (x9)
210/11 = 19.0909  (x9)
96/5 = 19.2  (x9)
135/7 = 19.2857  (x8)
600/31 = 19.3548  (x8)
330/17 = 19.4118  (x9)
720/37 = 19.4595  (x9)
39/2 = 19.5  (x9)
840/43 = 19.5349  (x9)
450/23 = 19.5652  (x9)
20  (x3)
20  (x6)
20  (x8)
20  (x9)
960/47 = 20.4255  (x9)
225/11 = 20.4545  (x9)
840/41 = 20.4878  (x9)
390/19 = 20.5263  (x9)
144/7 = 20.5714  (x9)
165/8 = 20.625  (x8)
600/29 = 20.6897  (x8)
270/13 = 20.7692  (x9)
480/23 = 20.8696  (x9)
900/43 = 20.9302  (x9)
21  (x7)
21  (x9)
360/17 = 21.1765  (x7)
360/17 = 21.1765  (x8)
360/17 = 21.1765  (x9)
85/4 = 21.25  (x9)
660/31 = 21.2903  (x9)
150/7 = 21.4286  (x7)
150/7 = 21.4286  (x8)
1140/53 = 21.5094  (x9)
280/13 = 21.5385  (x9)
108/5 = 21.6  (x8)
65/3 = 21.6667  (x9)
240/11 = 21.8182  (x6)
240/11 = 21.8182  (x8)
240/11 = 21.8182  (x9)
285/13 = 21.9231  (x9)
900/41 = 21.9512  (x9)
22  (x8)
1080/49 = 22.0408  (x9)
420/19 = 22.1053  (x7)
420/19 = 22.1053  (x8)
510/23 = 22.1739  (x9)
200/9 = 22.2222  (x8)
200/9 = 22.2222  (x9)
156/7 = 22.2857  (x9)
960/43 = 22.3256  (x9)
380/17 = 22.3529  (x9)
45/2 = 22.5  (x5)
45/2 = 22.5  (x8)
1200/53 = 22.6415  (x9)
68/3 = 22.6667  (x9)
840/37 = 22.7027  (x9)
660/29 = 22.7586  (x8)
114/5 = 22.8  (x9)
160/7 = 22.8571  (x7)
252/11 = 22.9091  (x9)
390/17 = 22.9412  (x8)
390/17 = 22.9412  (x9)
1080/47 = 22.9787  (x9)
300/13 = 23.0769  (x6)
300/13 = 23.0769  (x9)
255/11 = 23.1818  (x9)
720/31 = 23.2258  (x8)
720/31 = 23.2258  (x9)
1140/49 = 23.2653  (x9)
70/3 = 23.3333  (x7)
70/3 = 23.3333  (x9)
960/41 = 23.4146  (x9)
540/23 = 23.4783  (x8)
540/23 = 23.4783  (x9)
165/7 = 23.5714  (x8)
165/7 = 23.5714  (x9)
260/11 = 23.6364  (x8)
260/11 = 23.6364  (x9)
450/19 = 23.6842  (x9)
95/4 = 23.75  (x9)
1260/53 = 23.7736  (x9)
24  (x4)
24  (x7)
24  (x9)
315/13 = 24.2308  (x9)
1140/47 = 24.2553  (x9)
900/37 = 24.3243  (x9)
195/8 = 24.375  (x8)
220/9 = 24.4444  (x8)
220/9 = 24.4444  (x9)
270/11 = 24.5455  (x8)
270/11 = 24.5455  (x9)
320/13 = 24.6154  (x9)
420/17 = 24.7059  (x7)
420/17 = 24.7059  (x8)
420/17 = 24.7059  (x9)
570/23 = 24.7826  (x9)
720/29 = 24.8276  (x8)
1020/41 = 24.878  (x9)
1320/53 = 24.9057  (x9)
25  (x6)
25  (x9)
1080/43 = 25.1163  (x9)
780/31 = 25.1613  (x8)
780/31 = 25.1613  (x9)
126/5 = 25.2  (x9)
480/19 = 25.2632  (x7)
76/3 = 25.3333  (x9)
330/13 = 25.3846  (x8)
280/11 = 25.4545  (x8)
280/11 = 25.4545  (x9)
51/2 = 25.5  (x9)
1200/47 = 25.5319  (x9)
180/7 = 25.7143  (x5)
180/7 = 25.7143  (x7)
180/7 = 25.7143  (x8)
180/7 = 25.7143  (x9)
285/11 = 25.9091  (x9)
960/37 = 25.9459  (x9)
26  (x9)
600/23 = 26.087  (x8)
600/23 = 26.087  (x9)
340/13 = 26.1538  (x9)
288/11 = 26.1818  (x9)
105/4 = 26.25  (x7)
1080/41 = 26.3415  (x9)
132/5 = 26.4  (x8)
450/17 = 26.4706  (x8)
450/17 = 26.4706  (x9)
80/3 = 26.6667  (x6)
80/3 = 26.6667  (x7)
80/3 = 26.6667  (x9)
1260/47 = 26.8085  (x9)
780/29 = 26.8966  (x9)
1320/49 = 26.9388  (x9)
27  (x8)
27  (x9)
840/31 = 27.0968  (x8)
840/31 = 27.0968  (x9)
300/11 = 27.2727  (x6)
300/11 = 27.2727  (x7)
300/11 = 27.2727  (x9)
630/23 = 27.3913  (x9)
55/2 = 27.5  (x9)
1020/37 = 27.5676  (x9)
360/13 = 27.6923  (x6)
360/13 = 27.6923  (x8)
360/13 = 27.6923  (x9)
1140/41 = 27.8049  (x9)
195/7 = 27.8571  (x9)
1200/43 = 27.907  (x9)
28  (x8)
28  (x9)
1320/47 = 28.0851  (x9)
225/8 = 28.125  (x9)
1380/49 = 28.1633  (x9)
480/17 = 28.2353  (x8)
312/11 = 28.3636  (x9)
540/19 = 28.4211  (x7)
57/2 = 28.5  (x9)
200/7 = 28.5714  (x7)
315/11 = 28.6364  (x9)
660/23 = 28.6957  (x8)
660/23 = 28.6957  (x9)
144/5 = 28.8  (x8)
144/5 = 28.8  (x9)
260/9 = 28.8889  (x8)
840/29 = 28.9655  (x8)
900/31 = 29.0323  (x8)
204/7 = 29.1429  (x9)
1080/37 = 29.1892  (x9)
1200/41 = 29.2683  (x9)
1260/43 = 29.3023  (x9)
88/3 = 29.3333  (x9)
1380/47 = 29.3617  (x9)
1440/49 = 29.3878  (x9)
500/17 = 29.4118  (x9)
1560/53 = 29.434  (x9)
30  (x2)
30  (x5)
30  (x7)
30  (x8)
30  (x9)
1620/53 = 30.566  (x9)
520/17 = 30.5882  (x9)
1500/49 = 30.6122  (x9)
1440/47 = 30.6383  (x9)
92/3 = 30.6667  (x9)
1320/43 = 30.6977  (x9)
1260/41 = 30.7317  (x9)
400/13 = 30.7692  (x9)
1140/37 = 30.8108  (x9)
216/7 = 30.8571  (x9)
960/31 = 30.9677  (x8)
900/29 = 31.0345  (x8)
280/9 = 31.1111  (x8)
280/9 = 31.1111  (x9)
156/5 = 31.2  (x8)
156/5 = 31.2  (x9)
720/23 = 31.3043  (x8)
720/23 = 31.3043  (x9)
345/11 = 31.3636  (x9)
220/7 = 31.4286  (x7)
63/2 = 31.5  (x9)
600/19 = 31.5789  (x7)
348/11 = 31.6364  (x9)
540/17 = 31.7647  (x8)
1560/49 = 31.8367  (x9)
255/8 = 31.875  (x9)
1500/47 = 31.9149  (x9)
32  (x8)
32  (x9)
1380/43 = 32.093  (x9)
225/7 = 32.1429  (x8)
225/7 = 32.1429  (x9)
1320/41 = 32.1951  (x9)
420/13 = 32.3077  (x6)
420/13 = 32.3077  (x8)
420/13 = 32.3077  (x9)
1200/37 = 32.4324  (x9)
65/2 = 32.5  (x9)
750/23 = 32.6087  (x9)
360/11 = 32.7273  (x6)
360/11 = 32.7273  (x7)
360/11 = 32.7273  (x8)
360/11 = 32.7273  (x9)
1020/31 = 32.9032  (x8)
1020/31 = 32.9032  (x9)
33  (x8)
1620/49 = 33.0612  (x9)
960/29 = 33.1034  (x9)
1560/47 = 33.1915  (x9)
100/3 = 33.3333  (x6)
100/3 = 33.3333  (x7)
100/3 = 33.3333  (x9)
570/17 = 33.5294  (x8)
570/17 = 33.5294  (x9)
168/5 = 33.6  (x8)
1380/41 = 33.6585  (x9)
135/4 = 33.75  (x7)
135/4 = 33.75  (x9)
372/11 = 33.8182  (x9)
440/13 = 33.8462  (x9)
780/23 = 33.913  (x8)
780/23 = 33.913  (x9)
1800/53 = 33.9623  (x9)
34  (x9)
1260/37 = 34.0541  (x9)
375/11 = 34.0909  (x9)
240/7 = 34.2857  (x5)
240/7 = 34.2857  (x7)
240/7 = 34.2857  (x8)
240/7 = 34.2857  (x9)
1620/47 = 34.4681  (x9)
69/2 = 34.5  (x9)
380/11 = 34.5455  (x8)
380/11 = 34.5455  (x9)
450/13 = 34.6154  (x8)
104/3 = 34.6667  (x9)
660/19 = 34.7368  (x7)
174/5 = 34.8  (x9)
1080/31 = 34.8387  (x8)
1080/31 = 34.8387  (x9)
1500/43 = 34.8837  (x9)
35  (x6)
35  (x7)
35  (x9)
1860/53 = 35.0943  (x9)
1440/41 = 35.122  (x9)
1020/29 = 35.1724  (x8)
810/23 = 35.2174  (x9)
600/17 = 35.2941  (x7)
600/17 = 35.2941  (x8)
600/17 = 35.2941  (x9)
460/13 = 35.3846  (x9)
390/11 = 35.4545  (x8)
390/11 = 35.4545  (x9)
320/9 = 35.5556  (x8)
320/9 = 35.5556  (x9)
285/8 = 35.625  (x8)
1320/37 = 35.6757  (x9)
1680/47 = 35.7447  (x9)
465/13 = 35.7692  (x9)
36  (x4)
36  (x7)
36  (x9)
1920/53 = 36.2264  (x9)
145/4 = 36.25  (x9)
690/19 = 36.3158  (x9)
400/11 = 36.3636  (x8)
400/11 = 36.3636  (x9)
255/7 = 36.4286  (x8)
255/7 = 36.4286  (x9)
840/23 = 36.5217  (x8)
840/23 = 36.5217  (x9)
1500/41 = 36.5854  (x9)
110/3 = 36.6667  (x7)
110/3 = 36.6667  (x9)
1800/49 = 36.7347  (x9)
1140/31 = 36.7742  (x8)
1140/31 = 36.7742  (x9)
405/11 = 36.8182  (x9)
480/13 = 36.9231  (x6)
480/13 = 36.9231  (x9)
1740/47 = 37.0213  (x9)
630/17 = 37.0588  (x8)
630/17 = 37.0588  (x9)
408/11 = 37.0909  (x9)
260/7 = 37.1429  (x7)
260/7 = 37.1429  (x8)
186/5 = 37.2  (x9)
1080/29 = 37.2414  (x8)
1380/37 = 37.2973  (x9)
112/3 = 37.3333  (x9)
1980/53 = 37.3585  (x9)
75/2 = 37.5  (x5)
75/2 = 37.5  (x8)
75/2 = 37.5  (x9)
640/17 = 37.6471  (x9)
1620/43 = 37.6744  (x9)
264/7 = 37.7143  (x9)
340/9 = 37.7778  (x8)
340/9 = 37.7778  (x9)
870/23 = 37.8261  (x9)
720/19 = 37.8947  (x7)
720/19 = 37.8947  (x8)
720/19 = 37.8947  (x9)
1860/49 = 37.9592  (x9)
38  (x8)
38  (x9)
1560/41 = 38.0488  (x9)
495/13 = 38.0769  (x9)
420/11 = 38.1818  (x6)
420/11 = 38.1818  (x8)
420/11 = 38.1818  (x9)
1800/47 = 38.2979  (x9)
115/3 = 38.3333  (x9)
192/5 = 38.4  (x8)
500/13 = 38.4615  (x9)
2040/53 = 38.4906  (x9)
270/7 = 38.5714  (x7)
270/7 = 38.5714  (x8)
270/7 = 38.5714  (x9)
1200/31 = 38.7097  (x9)
155/4 = 38.75  (x9)
660/17 = 38.8235  (x7)
660/17 = 38.8235  (x8)
660/17 = 38.8235  (x9)
39  (x7)
39  (x8)
39  (x9)
1680/43 = 39.0698  (x9)
900/23 = 39.1304  (x8)
900/23 = 39.1304  (x9)
510/13 = 39.2308  (x9)
1140/29 = 39.3103  (x8)
315/8 = 39.375  (x8)
276/7 = 39.4286  (x9)
750/19 = 39.4737  (x9)
1620/41 = 39.5122  (x9)
435/11 = 39.5455  (x9)
1860/47 = 39.5745  (x9)
40  (x3)
40  (x6)
40  (x8)
40  (x9)
930/23 = 40.4348  (x9)
1740/43 = 40.4651  (x9)
81/2 = 40.5  (x9)
1500/37 = 40.5405  (x9)
690/17 = 40.5882  (x9)
1260/31 = 40.6452  (x8)
285/7 = 40.7143  (x8)
285/7 = 40.7143  (x9)
204/5 = 40.8  (x9)
450/11 = 40.9091  (x8)
450/11 = 40.9091  (x9)
1680/41 = 40.9756  (x9)
780/19 = 41.0526  (x7)
780/19 = 41.0526  (x9)
288/7 = 41.1429  (x9)
700/17 = 41.1765  (x9)
165/4 = 41.25  (x7)
165/4 = 41.25  (x8)
124/3 = 41.3333  (x9)
1200/29 = 41.3793  (x9)
540/13 = 41.5385  (x7)
540/13 = 41.5385  (x8)
540/13 = 41.5385  (x9)
2040/49 = 41.6327  (x9)
125/3 = 41.6667  (x9)
960/23 = 41.7391  (x8)
960/23 = 41.7391  (x9)
460/11 = 41.8182  (x9)
1800/43 = 41.8605  (x9)
42  (x6)
42  (x7)
42  (x8)
42  (x9)
1980/47 = 42.1277  (x9)
1560/37 = 42.1622  (x9)
380/9 = 42.2222  (x8)
465/11 = 42.2727  (x9)
720/17 = 42.3529  (x7)
720/17 = 42.3529  (x9)
1740/41 = 42.439  (x9)
85/2 = 42.5  (x8)
85/2 = 42.5  (x9)
1320/31 = 42.5806  (x8)
1320/31 = 42.5806  (x9)
810/19 = 42.6316  (x9)
128/3 = 42.6667  (x9)
300/7 = 42.8571  (x5)
300/7 = 42.8571  (x8)
300/7 = 42.8571  (x9)
990/23 = 43.0435  (x9)
560/13 = 43.0769  (x9)
345/8 = 43.125  (x9)
216/5 = 43.2  (x8)
216/5 = 43.2  (x9)
1860/43 = 43.2558  (x9)
130/3 = 43.3333  (x7)
130/3 = 43.3333  (x8)
2040/47 = 43.4043  (x9)
1260/29 = 43.4483  (x8)
87/2 = 43.5  (x9)
480/11 = 43.6364  (x6)
480/11 = 43.6364  (x9)
1620/37 = 43.7838  (x9)
570/13 = 43.8462  (x8)
570/13 = 43.8462  (x9)
1800/41 = 43.9024  (x9)
44  (x7)
44  (x9)
750/17 = 44.1176  (x9)
840/19 = 44.2105  (x7)
840/19 = 44.2105  (x8)
840/19 = 44.2105  (x9)
1020/23 = 44.3478  (x8)
1020/23 = 44.3478  (x9)
400/9 = 44.4444  (x8)
580/13 = 44.6154  (x9)
1920/43 = 44.6512  (x9)
45  (x4)
45  (x6)
45  (x7)
45  (x8)
45  (x9)
136/3 = 45.3333  (x9)
1860/41 = 45.3659  (x9)
1680/37 = 45.4054  (x9)
1320/29 = 45.5172  (x9)
228/5 = 45.6  (x8)
1050/23 = 45.6522  (x9)
320/7 = 45.7143  (x8)
320/7 = 45.7143  (x9)
780/17 = 45.8824  (x8)
780/17 = 45.8824  (x9)
46  (x9)
1980/43 = 46.0465  (x9)
600/13 = 46.1538  (x7)
600/13 = 46.1538  (x8)
600/13 = 46.1538  (x9)
324/7 = 46.2857  (x9)
510/11 = 46.3636  (x8)
1440/31 = 46.4516  (x8)
1440/31 = 46.4516  (x9)
93/2 = 46.5  (x9)
2280/49 = 46.5306  (x9)
140/3 = 46.6667  (x6)
140/3 = 46.6667  (x9)
234/5 = 46.8  (x9)
375/8 = 46.875  (x9)
1080/23 = 46.9565  (x8)
1740/37 = 47.027  (x9)
330/7 = 47.1429  (x7)
520/11 = 47.2727  (x9)
900/19 = 47.3684  (x7)
900/19 = 47.3684  (x8)
95/2 = 47.5  (x9)
1380/29 = 47.5862  (x9)
810/17 = 47.6471  (x9)
620/13 = 47.6923  (x9)
525/11 = 47.7273  (x9)
48  (x5)
48  (x6)
48  (x8)
48  (x9)
1980/41 = 48.2927  (x9)
1500/31 = 48.3871  (x9)
630/13 = 48.4615  (x8)
630/13 = 48.4615  (x9)
2280/47 = 48.5106  (x9)
340/7 = 48.5714  (x9)
1800/37 = 48.6486  (x9)
195/4 = 48.75  (x8)
195/4 = 48.75  (x9)
440/9 = 48.8889  (x8)
440/9 = 48.8889  (x9)
930/19 = 48.9474  (x9)
2400/49 = 48.9796  (x9)
540/11 = 49.0909  (x7)
540/11 = 49.0909  (x9)
345/7 = 49.2857  (x9)
840/17 = 49.4118  (x7)
840/17 = 49.4118  (x8)
99/2 = 49.5  (x9)
1140/23 = 49.5652  (x9)
348/7 = 49.7143  (x9)
2040/41 = 49.7561  (x9)
2340/47 = 49.7872  (x9)
50  (x5)
50  (x6)
50  (x8)
50  (x9)
1560/31 = 50.3226  (x9)
252/5 = 50.4  (x8)
960/19 = 50.5263  (x9)
152/3 = 50.6667  (x9)
660/13 = 50.7692  (x8)
560/11 = 50.9091  (x9)
51  (x8)
51  (x9)
870/17 = 51.1765  (x9)
2100/41 = 51.2195  (x9)
360/7 = 51.4286  (x5)
360/7 = 51.4286  (x7)
360/7 = 51.4286  (x8)
360/7 = 51.4286  (x9)
570/11 = 51.8182  (x8)
52  (x8)
52  (x9)
990/19 = 52.1053  (x9)
1200/23 = 52.1739  (x8)
1200/23 = 52.1739  (x9)
680/13 = 52.3077  (x9)
105/2 = 52.5  (x7)
105/2 = 52.5  (x8)
105/2 = 52.5  (x9)
580/11 = 52.7273  (x9)
264/5 = 52.8  (x8)
370/7 = 52.8571  (x9)
900/17 = 52.9412  (x8)
900/17 = 52.9412  (x9)
2280/43 = 53.0233  (x9)
690/13 = 53.0769  (x8)
372/7 = 53.1429  (x9)
585/11 = 53.1818  (x9)
160/3 = 53.3333  (x7)
160/3 = 53.3333  (x9)
1980/37 = 53.5135  (x9)
2520/47 = 53.617  (x9)
1560/29 = 53.7931  (x8)
700/13 = 53.8462  (x9)
54  (x6)
54  (x9)
1680/31 = 54.1935  (x9)
380/7 = 54.2857  (x8)
600/11 = 54.5455  (x6)
600/11 = 54.5455  (x9)
930/17 = 54.7059  (x9)
1260/23 = 54.7826  (x8)
55  (x7)
55  (x8)
55  (x9)
2040/37 = 55.1351  (x9)
1050/19 = 55.2632  (x9)
720/13 = 55.3846  (x7)
720/13 = 55.3846  (x8)
720/13 = 55.3846  (x9)
2280/41 = 55.6098  (x9)
390/7 = 55.7143  (x7)
390/7 = 55.7143  (x9)
56  (x7)
56  (x9)
225/4 = 56.25  (x7)
225/4 = 56.25  (x9)
620/11 = 56.3636  (x9)
960/17 = 56.4706  (x9)
396/7 = 56.5714  (x9)
170/3 = 56.6667  (x8)
170/3 = 56.6667  (x9)
1080/19 = 56.8421  (x8)
1080/19 = 56.8421  (x9)
740/13 = 56.9231  (x9)
57  (x9)
2340/41 = 57.0732  (x9)
400/7 = 57.1429  (x8)
400/7 = 57.1429  (x9)
630/11 = 57.2727  (x8)
630/11 = 57.2727  (x9)
1320/23 = 57.3913  (x8)
1320/23 = 57.3913  (x9)
115/2 = 57.5  (x8)
288/5 = 57.6  (x8)
750/13 = 57.6923  (x8)
520/9 = 57.7778  (x8)
405/7 = 57.8571  (x9)
1680/29 = 57.931  (x9)
58  (x9)
1800/31 = 58.0645  (x9)
640/11 = 58.1818  (x9)
990/17 = 58.2353  (x9)
408/7 = 58.2857  (x9)
175/3 = 58.3333  (x9)
1110/19 = 58.4211  (x9)
760/13 = 58.4615  (x9)
117/2 = 58.5  (x9)
2400/41 = 58.5366  (x9)
410/7 = 58.5714  (x9)
2520/43 = 58.6047  (x9)
60  (x1)
60  (x4)
60  (x6)
60  (x7)
60  (x8)
60  (x9)
430/7 = 61.4286  (x9)
2520/41 = 61.4634  (x9)
123/2 = 61.5  (x9)
800/13 = 61.5385  (x9)
1170/19 = 61.5789  (x9)
2280/37 = 61.6216  (x9)
432/7 = 61.7143  (x9)
1050/17 = 61.7647  (x9)
680/11 = 61.8182  (x9)
495/8 = 61.875  (x9)
62  (x9)
1800/29 = 62.069  (x9)
435/7 = 62.1429  (x9)
560/9 = 62.2222  (x9)
810/13 = 62.3077  (x8)
312/5 = 62.4  (x8)
125/2 = 62.5  (x8)
1440/23 = 62.6087  (x8)
690/11 = 62.7273  (x8)
690/11 = 62.7273  (x9)
440/7 = 62.8571  (x8)
440/7 = 62.8571  (x9)
63  (x8)
63  (x9)
820/13 = 63.0769  (x9)
1200/19 = 63.1579  (x9)
2340/37 = 63.2432  (x9)
190/3 = 63.3333  (x8)
190/3 = 63.3333  (x9)
1080/17 = 63.5294  (x8)
1080/17 = 63.5294  (x9)
700/11 = 63.6364  (x9)
255/4 = 63.75  (x9)
1980/31 = 63.871  (x9)
64  (x7)
64  (x9)
450/7 = 64.2857  (x7)
450/7 = 64.2857  (x9)
840/13 = 64.6154  (x7)
840/13 = 64.6154  (x9)
1230/19 = 64.7368  (x9)
65  (x7)
65  (x8)
65  (x9)
456/7 = 65.1429  (x9)
1110/17 = 65.2941  (x9)
720/11 = 65.4545  (x7)
720/11 = 65.4545  (x8)
720/11 = 65.4545  (x9)
460/7 = 65.7143  (x8)
2040/31 = 65.8065  (x9)
66  (x6)
66  (x9)
1260/19 = 66.3158  (x8)
465/7 = 66.4286  (x9)
200/3 = 66.6667  (x6)
200/3 = 66.6667  (x9)
468/7 = 66.8571  (x9)
870/13 = 66.9231  (x8)
470/7 = 67.1429  (x9)
740/11 = 67.2727  (x9)
135/2 = 67.5  (x7)
135/2 = 67.5  (x9)
880/13 = 67.6923  (x9)
2100/31 = 67.7419  (x9)
1560/23 = 67.8261  (x8)
1290/19 = 67.8947  (x9)
68  (x8)
68  (x9)
2520/37 = 68.1081  (x9)
750/11 = 68.1818  (x8)
1980/29 = 68.2759  (x9)
480/7 = 68.5714  (x7)
480/7 = 68.5714  (x8)
480/7 = 68.5714  (x9)
1170/17 = 68.8235  (x9)
69  (x8)
69  (x9)
760/11 = 69.0909  (x9)
900/13 = 69.2308  (x8)
900/13 = 69.2308  (x9)
1320/19 = 69.4737  (x8)
70  (x5)
70  (x7)
70  (x8)
70  (x9)
492/7 = 70.2857  (x9)
2040/29 = 70.3448  (x9)
1200/17 = 70.5882  (x8)
1200/17 = 70.5882  (x9)
495/7 = 70.7143  (x9)
780/11 = 70.9091  (x8)
1350/19 = 71.0526  (x9)
285/4 = 71.25  (x9)
500/7 = 71.4286  (x8)
930/13 = 71.5385  (x9)
72  (x5)
72  (x6)
72  (x8)
72  (x9)
940/13 = 72.3077  (x9)
1230/17 = 72.3529  (x9)
2100/29 = 72.4138  (x9)
1380/19 = 72.6316  (x9)
800/11 = 72.7273  (x9)
510/7 = 72.8571  (x7)
510/7 = 72.8571  (x8)
1680/23 = 73.0435  (x9)
220/3 = 73.3333  (x7)
220/3 = 73.3333  (x9)
147/2 = 73.5  (x9)
2280/31 = 73.5484  (x9)
810/11 = 73.6364  (x8)
810/11 = 73.6364  (x9)
960/13 = 73.8462  (x8)
960/13 = 73.8462  (x9)
74  (x9)
1260/17 = 74.1176  (x9)
1410/19 = 74.2105  (x9)
520/7 = 74.2857  (x8)
520/7 = 74.2857  (x9)
372/5 = 74.4  (x9)
820/11 = 74.5455  (x9)
75  (x5)
75  (x6)
75  (x8)
75  (x9)
528/7 = 75.4286  (x9)
2340/31 = 75.4839  (x9)
680/9 = 75.5556  (x9)
1740/23 = 75.6522  (x9)
1440/19 = 75.7895  (x9)
76  (x7)
76  (x8)
990/13 = 76.1538  (x9)
840/11 = 76.3636  (x7)
2220/29 = 76.5517  (x9)
230/3 = 76.6667  (x8)
384/5 = 76.8  (x9)
1000/13 = 76.9231  (x9)
540/7 = 77.1429  (x6)
540/7 = 77.1429  (x9)
1470/19 = 77.3684  (x9)
2400/31 = 77.4194  (x9)
155/2 = 77.5  (x8)
155/2 = 77.5  (x9)
1320/17 = 77.6471  (x8)
700/9 = 77.7778  (x9)
78  (x7)
78  (x8)
78  (x9)
860/11 = 78.1818  (x9)
1800/23 = 78.2609  (x9)
1020/13 = 78.4615  (x8)
1020/13 = 78.4615  (x9)
315/4 = 78.75  (x8)
315/4 = 78.75  (x9)
552/7 = 78.8571  (x9)
1500/19 = 78.9474  (x8)
870/11 = 79.0909  (x9)
555/7 = 79.2857  (x9)
2460/31 = 79.3548  (x9)
1350/17 = 79.4118  (x9)
80  (x4)
80  (x6)
80  (x7)
80  (x8)
80  (x9)
645/8 = 80.625  (x9)
2340/29 = 80.6897  (x9)
81  (x8)
1380/17 = 81.1765  (x8)
1380/17 = 81.1765  (x9)
570/7 = 81.4286  (x7)
570/7 = 81.4286  (x8)
570/7 = 81.4286  (x9)
408/5 = 81.6  (x9)
900/11 = 81.8182  (x7)
900/11 = 81.8182  (x9)
82  (x9)
1560/19 = 82.1053  (x8)
1560/19 = 82.1053  (x9)
740/9 = 82.2222  (x9)
165/2 = 82.5  (x6)
165/2 = 82.5  (x9)
2400/29 = 82.7586  (x9)
580/7 = 82.8571  (x8)
1410/17 = 82.9412  (x9)
1080/13 = 83.0769  (x7)
1080/13 = 83.0769  (x8)
2580/31 = 83.2258  (x9)
250/3 = 83.3333  (x8)
250/3 = 83.3333  (x9)
1920/23 = 83.4783  (x9)
585/7 = 83.5714  (x9)
920/11 = 83.6364  (x9)
84  (x5)
84  (x8)
84  (x9)
675/8 = 84.375  (x9)
760/9 = 84.4444  (x9)
930/11 = 84.5455  (x8)
930/11 = 84.5455  (x9)
1440/17 = 84.7059  (x8)
1440/17 = 84.7059  (x9)
2460/29 = 84.8276  (x9)
85  (x7)
85  (x9)
2640/31 = 85.1613  (x9)
1620/19 = 85.2632  (x8)
1110/13 = 85.3846  (x9)
940/11 = 85.4545  (x9)
600/7 = 85.7143  (x6)
600/7 = 85.7143  (x7)
600/7 = 85.7143  (x8)
600/7 = 85.7143  (x9)
86  (x9)
1980/23 = 86.087  (x9)
345/4 = 86.25  (x8)
345/4 = 86.25  (x9)
432/5 = 86.4  (x9)
1470/17 = 86.4706  (x9)
260/3 = 86.6667  (x7)
260/3 = 86.6667  (x8)
260/3 = 86.6667  (x9)
87  (x9)
2700/31 = 87.0968  (x9)
960/11 = 87.2727  (x7)
960/11 = 87.2727  (x8)
